idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
30138,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,15,,PM_35_70_15,Chilled water performance requirements,Requisitos de desempenho de água gelada,false,,Gestão de projeto,
30139,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,17,,PM_35_70_17,Combustion appliance performance requirements,Requisitos de desempenho do aparelho de combustão,false,,Gestão de projeto,
30140,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,20,,PM_35_70_20,Daylight and shading performance requirements,Requisitos de desempenho de luz do dia e sombreamento,false,,Gestão de projeto,
30141,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,36,,PM_35_70_36,Heating performance requirements,Requisitos de desempenho de aquecimento,false,,Gestão de projeto,
30142,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,38,,PM_35_70_38,Hot and cold water supply performance requirements,Requisitos de desempenho do abastecimento de água quente e fria,false,,Gestão de projeto,
30143,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,46,,PM_35_70_46,Lighting performance requirements,Requisitos de desempenho de iluminação,false,,Gestão de projeto,
30144,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,92,,PM_35_70_92,Thermal performance requirements,Requisitos de desempenho térmico,false,,Gestão de projeto,
30145,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,35,70,94,,PM_35_70_94,Ventilation performance requirements,Requisitos de desempenho de ventilação,false,,Gestão de projeto,
30146,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,1,40,,,,PM_40,Design and approvals information,Informações de projeto e aprovações,false,,Gestão de projeto,
30147,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,40,20,,,PM_40_20,Design strategies,Estratégias de design,false,,Gestão de projeto,
30148,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,5,,PM_40_20_05,Air conditioning design strategy,Estratégia de design de ar condicionado,false,,Gestão de projeto,
30149,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,13,,PM_40_20_13,Civil engineering design strategy,Estratégia de projeto de engenharia civil,false,,Gestão de projeto,
30150,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,15,,PM_40_20_15,Commissioning strategy,Estratégia de comissionamento,false,,Gestão de projeto,
30151,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,17,,PM_40_20_17,Conservation strategy,Estratégia de conservação,false,,Gestão de projeto,
30152,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,19,,PM_40_20_19,Cost plan strategy,Estratégia do plano de custos,false,,Gestão de projeto,
30153,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,21,,PM_40_20_21,Daylight design strategy,Estratégia de design de luz do dia,false,,Gestão de projeto,
30154,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,26,,PM_40_20_26,Energy strategy,Estratégia energética,false,,Gestão de projeto,
30155,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,30,,PM_40_20_30,Fire safety strategy,Estratégia de segurança contra incêndio,false,,Gestão de projeto,
30156,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,36,,PM_40_20_36,Health and safety strategy,Estratégia de saúde e segurança,false,,Gestão de projeto,
30157,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,38,,PM_40_20_38,Heating and cooling design strategy,Estratégia de projeto de aquecimento e arrefecimento,false,,Gestão de projeto,
30158,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,42,,PM_40_20_42,Inclusive design strategy,Estratégia de design inclusiva,false,,Gestão de projeto,
30159,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,47,,PM_40_20_47,Lighting strategy,Estratégia de iluminação,false,,Gestão de projeto,
30160,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,63,,PM_40_20_63,Planning strategy,Estratégia de planeamento,false,,Gestão de projeto,
30161,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,65,,PM_40_20_65,Plan for use strategy,Plano de estratégia de uso,false,,Gestão de projeto,
30162,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,83,,PM_40_20_83,Structural engineering design strategy,Estratégia de projeto de engenharia estrutural,false,,Gestão de projeto,
30163,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,85,,PM_40_20_85,Sustainability strategy,Estratégia de sustentabilidade,false,,Gestão de projeto,
30164,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,20,94,,PM_40_20_94,Ventilation design strategy,Estratégia de projeto de ventilação,false,,Gestão de projeto,
30165,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,40,30,,,PM_40_30,Design information,Informações de projeto,false,,Gestão de projeto,
30166,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,17,,PM_40_30_17,Concept analysis,Análise de conceito,false,,Gestão de projeto,
30167,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,18,,PM_40_30_18,Construction specification,Especificação de construção,false,,Gestão de projeto,
30168,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,20,,PM_40_30_20,Design calculations,Cálculos de projeto,false,,Gestão de projeto,
30169,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,23,,PM_40_30_23,Design philosophy statement,Declaração de filosofia de projeto,false,,Gestão de projeto,
30170,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,24,,PM_40_30_24,Design responsibility matrix,Matriz de responsabilidade de projeto,false,,Gestão de projeto,
30171,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,25,,PM_40_30_25,Developmental control plan,Plano de controlo de desenvolvimento,false,,Gestão de projeto,
30172,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,27,,PM_40_30_27,Energy target,Alvo de energia,false,,Gestão de projeto,
30173,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,34,,PM_40_30_34,Graphical information,Informação gráfica,false,,Gestão de projeto,
30174,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,50,,PM_40_30_50,Management control plan,Plano de controlo de gestão,false,,Gestão de projeto,
30175,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,52,,PM_40_30_52,"Mechanical, electrical, instrumentation, controls and automation (MEICA) design","Projeto mecânico, elétrico, instrumentação, controlos e automação (MEICA)",false,,Gestão de projeto,
30176,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,58,,PM_40_30_58,Outline specification,Especificação de esboço,false,,Gestão de projeto,
30177,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,60,,PM_40_30_60,Parametric information,Informação paramétrica,false,,Gestão de projeto,
30178,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,61,,PM_40_30_61,Performance specification,Especificação de performance,false,,Gestão de projeto,
30179,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,62,,PM_40_30_62,Photorealistic visualization images,Imagens de visualização fotorrealística,false,,Gestão de projeto,
30180,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,63,,PM_40_30_63,Photorealistic visualization model,Modelo de visualização fotorrealística,false,,Gestão de projeto,
30181,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,70,,PM_40_30_70,Room data,Dados da sala,false,,Gestão de projeto,
30182,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,30,89,,PM_40_30_89,Technical information,Informação técnica,false,,Gestão de projeto,
30183,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,40,35,,,PM_40_35,Design models,Protótipo,false,,Gestão de projeto,
30184,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,35,4,,PM_40_35_04,Architects models,Maquete,false,,Gestão de projeto,
30185,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,35,10,,PM_40_35_10,Building services models,Modelos de serviços de construção,false,,Gestão de projeto,
30186,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,35,15,,PM_40_35_15,Civil engineering models,Modelos de engenharia civil,false,,Gestão de projeto,
30187,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,35,45,,PM_40_35_45,Landscape model,Modelo paisagístico,false,,Gestão de projeto,
30188,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,35,83,,PM_40_35_83,Structural engineering models,Modelos de engenharia estrutural,false,,Gestão de projeto,
30189,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,40,40,,,PM_40_40,Design drawings,Projeto de arquitetura,false,,Gestão de projeto,
30190,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,1,,PM_40_40_01,2D plan drawings,Desenhos 2D,false,,Gestão de projeto,
30191,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,2,,PM_40_40_02,3D plan drawings,Desenhos 3D,false,,Gestão de projeto,
30192,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,10,,PM_40_40_10,Builders' work drawings,Desenhos do projeto de execução,false,,Gestão de projeto,
30193,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,15,,PM_40_40_15,Coordination drawings,Desenhos de coordenação,false,,Gestão de projeto,
30194,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,18,,PM_40_40_18,Cross-section drawings,Desenhos de seção transversal,false,,Gestão de projeto,
30195,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,20,,PM_40_40_20,Decant drawings,(?),false,,Gestão de projeto,
30196,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,22,,PM_40_40_22,Diagrammatical drawings,Diagramas,false,,Gestão de projeto,
30197,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,27,,PM_40_40_27,Elevation drawings,Alçados,false,,Gestão de projeto,
30198,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,34,,PM_40_40_34,General arrangement drawings,(?),false,,Gestão de projeto,
30199,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,42,,PM_40_40_42,Isometric drawings,Desenhos isométricos,false,,Gestão de projeto,
30200,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,50,,PM_40_40_50,Manufacturer's drawings,Desenhos do fabricante,false,,Gestão de projeto,
30201,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,54,,PM_40_40_54,Multi-view drawings,Desenhos multi-vista,false,,Gestão de projeto,
30202,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,63,,PM_40_40_63,Phasing drawings,Desenhos de fases,false,,Gestão de projeto,
30203,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,75,,PM_40_40_75,Schematic drawings,Desenhos esquemáticos,false,,Gestão de projeto,
30204,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,79,,PM_40_40_79,Sketch drawings,Desenhos de esboço,false,,Gestão de projeto,
30205,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,40,88,,PM_40_40_88,Technical design drawings,Desenhos técnicos,false,,Gestão de projeto,
30206,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,40,50,,,PM_40_50,Approvals information,Licenciamento,false,,Gestão de projeto,
30207,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,3,,PM_40_50_03,Approvals and assurance plan,Aprovações e plano de garantia,false,,Gestão de projeto,
30208,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,10,,PM_40_50_10,Building codes application,Aplicação de códigos de construção,false,,Gestão de projeto,
30209,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,12,,PM_40_50_12,Building codes approval,Aprovação de códigos de construção,false,,Gestão de projeto,
30210,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,14,,PM_40_50_14,Consent,Consentimento,false,,Gestão de projeto,
30211,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,16,,PM_40_50_16,Contribution agreement,Acordo de contribuição,false,,Gestão de projeto,
30212,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,32,,PM_40_50_32,Funding profile,Perfil de financiamento,false,,Gestão de projeto,
30213,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,37,,PM_40_50_37,Heritage registration,Registro de classificação,false,,Gestão de projeto,
30214,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,41,,PM_40_50_41,Internal approval,Aprovação interna,false,,Gestão de projeto,
30215,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,47,,PM_40_50_47,Landowner agreement,Acordo de proprietário,false,,Gestão de projeto,
30216,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,49,,PM_40_50_49,Letter of authority,Procuração,false,,Gestão de projeto,
30217,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,60,,PM_40_50_60,Partnership agreement,Acordo de parceria,false,,Gestão de projeto,
30218,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,63,,PM_40_50_63,Planning application,Pedido de loteamento,false,,Gestão de projeto,
30219,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,65,,PM_40_50_65,Planning permission,Licença de operação de loteamento,false,,Gestão de projeto,
30220,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,67,,PM_40_50_67,Project board agreement,Acordo do conselho do projeto,false,,Gestão de projeto,
30221,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,50,69,,PM_40_50_69,Project team agreement,Acordo de equipa de projeto,false,,Gestão de projeto,
30222,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,40,60,,,PM_40_60,Project information management information,Informações de gestão de informações do projeto,false,,Gestão de projeto,
30223,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,1,,PM_40_60_01,4D programme federated model,Modelo de programa 4D,false,,Gestão de projeto,
30224,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,2,,PM_40_60_02,5D cost federated model,Modelo de custo 5D,false,,Gestão de projeto,
30225,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,3,,PM_40_60_03,6D handover sequence federated model,Modelo de sequência de transferência 6D,false,,Gestão de projeto,
30226,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,5,,PM_40_60_05,Activities terminology,Terminologia de atividades,false,,Gestão de projeto,
30227,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,7,,PM_40_60_07,Benefits realization plan,Plano de realização de benefícios,false,,Gestão de projeto,
30228,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,8,,PM_40_60_08,BIM execution plan,Plano de execução BIM,false,,Gestão de projeto,
30229,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,11,,PM_40_60_11,Capability and capacity assessment report,Relatório de avaliação de capabilidade e capacidade,false,,Gestão de projeto,
30230,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,12,,PM_40_60_12,Clash detection resolution report,Relatório de resolução de detecção de conflitos,false,,Gestão de projeto,
30231,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,16,,PM_40_60_16,COBie data set,Conjunto de dados COBie,false,,Gestão de projeto,
30232,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,18,,PM_40_60_18,Communications plan,Plano de comunicação,false,,Gestão de projeto,
30233,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,19,,PM_40_60_19,Construction risk review,Revisão de risco de construção,false,,Gestão de projeto,
30234,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,20,,PM_40_60_20,Contingency plan,Plano de contingência,false,,Gestão de projeto,
30235,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,21,,PM_40_60_21,Curriculum vitae (CV),Curriculum Vitae (CV),false,,Gestão de projeto,
30236,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,22,,PM_40_60_22,Data security policy,Política de segurança de dados,false,,Gestão de projeto,
30237,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,23,,PM_40_60_23,Description terminology,Terminologia de descrição,false,,Gestão de projeto,
30238,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,25,,PM_40_60_25,Design process management plan,Plano de gestão do processo de projeto,false,,Gestão de projeto,
30239,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,26,,PM_40_60_26,Design programme,Programa de projeto,false,,Gestão de projeto,
30240,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,27,,PM_40_60_27,Electronic data interchange (EDI),Partilha eletrónica de dados (EDI),false,,Gestão de projeto,
30241,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,31,,PM_40_60_31,Federated coordination models,Modelos de coordenação,false,,Gestão de projeto,
30242,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,33,,PM_40_60_33,Federated information models,Modelos de informação,false,,Gestão de projeto,
30243,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,38,,PM_40_60_38,Information assurance,Garantia de Informação (?),false,,Gestão de projeto,
30244,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,39,,PM_40_60_39,Information validation,Validação de informação,false,,Gestão de projeto,
30245,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,40,,PM_40_60_40,Information verification,Verificação de informação,false,,Gestão de projeto,
30246,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,41,,PM_40_60_41,Information delivery plan,Plano de entrega de informação,false,,Gestão de projeto,
30247,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,43,,PM_40_60_43,Installation process management plan,Plano de gestão do processo de instalação,false,,Gestão de projeto,
30248,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,50,,PM_40_60_50,Master information delivery plan,Plano mestre de entrega de informações,false,,Gestão de projeto,
30249,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,53,,PM_40_60_53,Mobilization plan,Plano de mobilização,false,,Gestão de projeto,
30250,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,62,,PM_40_60_62,Post-occupancy evaluation,Avaliação pós-ocupação,false,,Gestão de projeto,
30251,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,64,,PM_40_60_64,Pre-appointment BIM execution plan,Plano de execução BIM,false,,Gestão de projeto,
30252,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,70,,PM_40_60_70,Risk schedule,Cronograma de risco,false,,Gestão de projeto,
30253,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,72,,PM_40_60_72,Risk and opportunities management plan,Plano de gestão de riscos e oportunidades,false,,Gestão de projeto,
30254,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,85,,PM_40_60_85,Stakeholder management plan,Plano de gestão de partes interessadas,false,,Gestão de projeto,
30255,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,87,,PM_40_60_87,Task information delivery plan,Plano de entrega de informações de tarefas,false,,Gestão de projeto,
30256,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,40,60,89,,PM_40_60_89,Through-life management plan (TLMP),Plano de gestão ao longo da vida (TLMP),false,,Gestão de projeto,
30257,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,1,50,,,,PM_50,Financial and commercial information,Informações financeiras e comerciais,false,,Gestão de projeto,
30258,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,50,30,,,PM_50_30,Economic viability information,Informações de viabilidade económica,false,,Gestão de projeto,
30259,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,10,,PM_50_30_10,Business case,Modelos de negócios,false,,Gestão de projeto,
30260,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,12,,PM_50_30_12,Commercial compliance report,Relatório de conformidade comercial,false,,Gestão de projeto,
30261,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,14,,PM_50_30_14,Commercial plan,Plano comercial,false,,Gestão de projeto,
30262,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,16,,PM_50_30_16,Commercial strategy,Estratégia comercial,false,,Gestão de projeto,
30263,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,18,,PM_50_30_18,Cost model and indicative costing,Modelo de custo e custo indicativo,false,,Gestão de projeto,
30264,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,26,,PM_50_30_26,Earned value management report,Relatório de gestão de valor agregado,false,,Gestão de projeto,
30265,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,28,,PM_50_30_28,Financial damage assessment,Avaliação de danos financeiros,false,,Gestão de projeto,
30266,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,29,,PM_50_30_29,Financial strategy,Estratégia financeira,false,,Gestão de projeto,
30267,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,30,,PM_50_30_30,Funding information,Informação de financiamento,false,,Gestão de projeto,
30268,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,40,,PM_50_30_40,Initial planning estimate,Estimativa de planeamento inicial,false,,Gestão de projeto,
30269,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,42,,PM_50_30_42,Investment appraisal,Avaliação de investimento,false,,Gestão de projeto,
30270,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,60,,PM_50_30_60,Partnership funding report,Relatório de financiamento de parceria,false,,Gestão de projeto,
30271,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,64,,PM_50_30_64,Preliminary business case,Modelos de negócios preliminares,false,,Gestão de projeto,
30272,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,66,,PM_50_30_66,Pre-tender estimate,Estimativa pré-licitação,false,,Gestão de projeto,
30273,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,68,,PM_50_30_68,Private-sector participation (PSP) evaluation report,Relatório de avaliação da participação do setor privado (PSP),false,,Gestão de projeto,
30274,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,70,,PM_50_30_70,Private-sector participation (PSP) financial close,Relatório financeiro da participação do setor privado (PSP),false,,Gestão de projeto,
30275,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,85,,PM_50_30_85,Supply chain agreement,Acordo de cadeia de abastecimento,false,,Gestão de projeto,
30276,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,30,96,,PM_50_30_96,Whole-life costing,Custo de ciclo vida,false,,Gestão de projeto,
30277,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,2,50,50,,,PM_50_50,Procurement and tendering information,Informações sobre aquisições e licitações,false,,Gestão de projeto,
30278,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,50,1,,PM_50_50_01,Procurement strategy,Estratégia de aquisição,false,,Gestão de projeto,
30279,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,50,3,,PM_50_50_03,Prior information notice,Aviso de informação prévia,false,,Gestão de projeto,
30280,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,50,5,,PM_50_50_05,Advance procurement information,Informações de aquisição antecipada,false,,Gestão de projeto,
30281,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,50,10,,PM_50_50_10,Tender enquiry,Consulta de concurso,false,,Gestão de projeto,
30282,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,50,12,,PM_50_50_12,Tender programme,Programa de concurso,false,,Gestão de projeto,
30283,SECClasS,2021-06-25T00:00:00.000+00:00,1.11,1,Gestão de projeto,,3,50,50,15,,PM_50_50_15,Tender invitation,Convite de concurso,false,,Gestão de projeto,
