Autor,Data_traducao,Versao_Uniclass,_id,code_item,descricao_SECClasS,especialidade,keywords,nivel_item,review,title_item,titulo_SECClasS,versao_secclas
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a40,En_45_10,,Genérico,,2,false,Residential buildings,Entidades residenciais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a41,En_45_10_39,,Genérico,,3,false,Houses,Edifícios residenciais ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a42,En_45_10_47,,Genérico,,3,false,Long-term residential buildings,Habitações,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a43,En_45_10_70,,Genérico,,3,false,Short-term residential buildings,Edifícios residenciais de longa duração,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a44,En_45_10_90,,Genérico,,3,false,Temporary residential buildings,Edifícios residenciais de curta duração,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a45,En_50,,Genérico,,1,false,Waste disposal entities,Edifícios residenciais temporários,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a46,En_50_10,,Genérico,,2,false,Gas waste collection entities,Entidades de eliminação de resíduos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a47,En_50_20,,Genérico,,2,false,Non-aqueous waste collection entities,Entidades de eliminação de resíduos de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a48,En_50_20_10,,Genérico,,3,false,Non-aqueous waste collection tanks,Entidades de recolha de resíduos não-aquosos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a49,En_50_30,,Genérico,,2,false,Drainage collection entities,Tanques de recolha de resíduos não-aquosos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a4a,En_50_30_25,,Genérico,,3,false,Drainage collection pipelines,Entidades de recolha e drenagem ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a4b,En_50_35,,Genérico,,2,false,Wastewater collection entities,Dutos de recolha e drenagem,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a4c,En_50_35_15,,Genérico,,3,false,Combined wastewater collection pipelines,Entidades de recolha de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a4d,En_50_35_83,,Genérico,,3,false,Storm water pumping stations,Dutos unitários de recolha de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a4e,En_50_35_85,,Genérico,,3,false,Surface water collection pipelines,Estações de bombagem de águas pluviais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a4f,En_50_35_87,,Genérico,,3,false,Surface water pumping stations,Dutos de recolha de água de superfície,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a50,En_50_35_98,,Genérico,,3,false,Wastewater collection pipelines,Estações de bombagem de água de superfície,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a51,En_50_35_99,,Genérico,,3,false,Wastewater rising mains,Dutos de recolha de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a52,En_50_40,,Genérico,,2,false,Dry waste collection and distribution,Condutas ascendentes de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a53,En_50_40_10,,Genérico,,3,false,Dry waste collection structures,Recolha e distribuição de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a54,En_50_40_11,,Genérico,,3,false,Dry waste storage structures,Estruturas de recolha de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a55,En_50_40_12,,Genérico,,3,false,Dry waste storage yards,Estruturas de armazenagem de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a56,En_50_40_50,,Genérico,,3,false,Dry waste distribution structures,Pátios de armazenagem de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a57,En_50_50,,Genérico,,2,false,"Gas waste storage, treatment and disposal",Estruturas de distribuição de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a58,En_50_60,,Genérico,,2,false,"Non-aqueous waste storage, treatment and disposal",Armazéns de tratamento e eliminação de resíduos de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a59,En_50_70,,Genérico,,2,false,"Drainage storage, treatment and disposal",Armazéns de tratamento e eliminação de resíduos não-aquosos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a5a,En_50_75,,Genérico,,2,false,"Wastewater storage, treatment and disposal","Armazéns de drenagem, tratamento e eliminação de águas residuais",1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a5b,En_50_75_20,,Genérico,,3,false,Dewatering hubs,Armazéns de tratamento e eliminação de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a5c,En_50_75_26,,Genérico,,3,false,Effluent tanks,Centros de secagem,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a5d,En_50_75_30,,Genérico,,3,false,Final effluent pumping stations,Tanques de efluentes,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a5e,En_50_75_42,,Genérico,,3,false,Inter-stage effluent pumping stations,Estações de bombagem de efluentes finais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a5f,En_50_75_80,,Genérico,,3,false,Sludge treatment entities,Estações de bombagem de efluentes secundários e terciarios,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a60,En_50_75_93,,Genérico,,3,false,Wastewater pumping stations,Entidades de tratamento de lodo,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a61,En_50_75_95,,Genérico,,3,false,Wastewater treatment entities,Estações de bombagem de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a62,En_50_75_96,,Genérico,,3,false,Wastewater storage structures,Entidades de tratamento de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a63,En_50_80,,Genérico,,2,false,Dry waste treatment and disposal,Estruturas de armazenagem de águas residuais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a64,En_50_80_40,,Genérico,,3,false,Dry waste treatment structures,Tratamento e eliminação de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a65,En_50_80_70,,Genérico,,3,false,Dry waste disposal structures,Estruturas de tratamento de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a66,En_55,,Genérico,,1,false,Piped supply entities,Estruturas de eliminação de resíduos sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a67,En_55_05,,Genérico,,2,false,"Gas extraction, treatment and storage",Entidades de abastecimento canalizado,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a68,En_55_05_30,,Genérico,,3,false,Gas extraction structures,"Extração, tratamento e armazenagem de gás",1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a69,En_55_05_35,,Genérico,,3,false,Gas extraction vessels,Estruturas de extração de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a6a,En_55_05_38,,Genérico,,3,false,Gas extraction pipelines,Depósito de extração de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a6b,En_55_05_40,,Genérico,,3,false,Gas storage tanks,Gasodutos de extração,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a6c,En_55_05_70,,Genérico,,3,false,Gas treatment buildings,Tanques de armazenagem de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a6d,En_55_05_75,,Genérico,,3,false,Gas treatment plant,Edifícios de tratamento de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a6e,En_55_05_78,,Genérico,,3,false,Gas treatment pipelines,Estação de tratamento de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a6f,En_55_10,,Genérico,,2,false,Liquid fuel extraction and treatment entities,Gasodutos de tratamento de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a70,En_55_10_10,,Genérico,,3,false,Oil extraction structures,Entidades de extração e tratamento de combustível líquido,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a71,En_55_10_45,,Genérico,,3,false,Oil storage tanks,Estruturas de extração de petróleo,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a72,En_55_10_50,,Genérico,,3,false,Fuel treatment buildings,Tanques de armazenagem de óleo,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a73,En_55_10_55,,Genérico,,3,false,Fuel treatment tanks,Edifícios de tratamento de combustível,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a74,En_55_10_58,,Genérico,,3,false,Fuel treatment pipelines,Tanques de tratamento de combustível,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a75,En_55_15,,Genérico,,2,false,Water extraction and treatment entities,Dutos de tratamento de combustível,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a76,En_55_15_50,,Genérico,,3,false,Water treatment buildings,Entidades de extração e tratamento de água,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a77,En_55_15_55,,Genérico,,3,false,Water treatment tanks,Edifícios de tratamento de água,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a78,En_55_15_72,,Genérico,,3,false,Raw water pipelines,Tanques de tratamento de água,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a79,En_55_15_75,,Genérico,,3,false,Raw water pumping stations,Canalizações de água bruta,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a7a,En_55_20,,Genérico,,2,false,Gas supply entities,Estações de bombagem de água bruta,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a7b,En_55_20_50,,Genérico,,3,false,Gas distribution structures,Entidades fornecedoras de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a7c,En_55_20_60,,Genérico,,3,false,Gas distribution pipelines,Estruturas de distribuição de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a7d,En_55_30,,Genérico,,2,false,Fire extinguishing supply entities,Gasodutos de distribuição de gás,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a7e,En_55_40,,Genérico,,2,false,Steam supply entities,Entidades de fornecimento de extintores de incêndio,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a7f,En_55_50,,Genérico,,2,false,Liquid fuel supply entities,Entidades de abastecimento de vapor,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a80,En_55_50_20,,Genérico,,3,false,Fuel distribution pipelines,Entidades de abastecimento de combustível líquido,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a81,En_55_50_45,,Genérico,,3,false,Liquid fuel distribution buildings,Dutos de distribuição de combustível,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a82,En_55_60,,Genérico,,2,false,Process liquid supply entities,Edifícios de distribuição de combustível líquido,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a83,En_55_70,,Genérico,,2,false,Water supply entities,Entidades de abastecimento de combustível líquido,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a84,En_55_70_85,,Genérico,,3,false,Treated water distribution pipelines,Entidades de abastecimento de água,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a85,En_55_70_87,,Genérico,,3,false,Treated water pumping stations,Dutos de distribuição de água tratada,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a86,En_55_70_89,,Genérico,,3,false,Treated water reservoirs,Estações de bombeagem de água tratada,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a87,En_55_70_91,,Genérico,,3,false,Treated water towers,Reservatórios de água tratada,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a88,En_55_90,,Genérico,,2,false,Piped solids supply entities,Torres de água tratada,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a89,En_60,,Genérico,,1,false,"Heating, cooling and refrigeration entities",Entidades de fornecimento canalizados de sólidos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a8a,En_60_30,,Genérico,,2,false,Rail and paving heating entities,"Entidades de aquecimento, arrefecimento o e refrigeração",1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a8b,En_60_40,,Genérico,,2,false,Space heating and cooling entities,Entidades de aquecimento ferroviário e de pavimento ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a8c,En_60_40_10,,Genérico,,3,false,District heating buildings,Entidades de aquecimento e arrefecimento de espaços,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a8d,En_60_40_20,,Genérico,,3,false,District heating pipelines,Infraestrutura de aquecimento urbano,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a8e,En_60_40_50,,Genérico,,3,false,District cooling buildings,Dutos de aquecimento urbano,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a8f,En_60_40_60,,Genérico,,3,false,District cooling pipelines,Infraestrutura de arrefecimento urbano,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a90,En_60_60,,Genérico,,2,false,Refrigeration entities,Dutos de arrefecimento urbano,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a91,En_60_80,,Genérico,,2,false,Drying entities,Entidades de refrigeração,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a92,En_65,,Genérico,,1,false,Ventilation and air conditioning entities,Entidades de secagem,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a93,En_65_40,,Genérico,,2,false,Ventilation entities,Entidades de ventilação e ar condicionado,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a94,En_65_40_80,,Genérico,,3,false,Shaft and tunnel ventilation plant building,Entidades de ventilação,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a95,En_65_80,,Genérico,,2,false,Air conditioning entities,Instalações de contutas e túneis de ventilação,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a96,En_70,,Genérico,,1,false,Electrical power generation and distribution entities,Entidades de ar condicionado,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a97,En_70_10,,Genérico,,2,false,Electrical power generation entities,Entidades de produção e distribuição de energia elétrica,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a98,En_70_10_10,,Genérico,,3,false,Electrical power generation buildings,Entidades de produção de energia elétrica,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a99,En_70_10_80,,Genérico,,3,false,Solar panel fields,Edifícios de produção de energia elétrica,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a9a,En_70_10_90,,Genérico,,3,false,Wind turbines,Estação de energia fotovoltaica ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a9b,En_70_30,,Genérico,,2,false,Electricity distribution and transmission entities,Turbinas eólicas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a9c,En_70_30_18,,Genérico,,3,false,Electricity transmission pylons and lines,Entidades de distribuição e transmissão de energia eléctrica,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a9d,En_70_30_35,,Genérico,,3,false,High-voltage electricity substations,Postes e linhas de transmissão de eletricidade,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a9e,En_70_30_45,,Genérico,,3,false,Low-voltage electricity substations,Subestações de eletricidade de alta tensão,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078a9f,En_70_30_60,,Genérico,,3,false,Overhead power distribution lines,Subestações de eletricidade de baixa tensão,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa0,En_70_30_90,,Genérico,,3,false,Underground electricity transmission lines,Linhas de distribuição de energia aéreas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa1,En_75,,Genérico,,1,false,"Communications, security, safety and protection entities",Linhas de transmissão de eletricidade subterrâneas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa2,En_75_10,,Genérico,,2,false,Communication entities,"Entidades de comunicação, segurança e proteção",1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa3,En_75_10_10,,Genérico,,3,false,Broadcast communications buildings,Entidades de comunicação,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa4,En_75_10_16,,Genérico,,3,false,Broadcast communications masts and towers,Edifícios de comunicação de transmissão,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa5,En_75_10_20,,Genérico,,3,false,Data centres,Antenas e torres de comunicação,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa6,En_75_30,,Genérico,,2,false,Signalling entities,Centro de processamento de dados,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa7,En_75_30_10,,Genérico,,3,false,Peer-to-peer communications buildings,Entidades de sinalização,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa8,En_75_30_18,,Genérico,,3,false,Peer-to-peer communications networks,Edifícios de comunicação ponto a ponto,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aa9,En_75_30_78,,Genérico,,3,false,Signalling control centres,Redes de comunicação ponto a ponto,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aaa,En_75_40,,Genérico,,2,false,Security systems entities,Centros de controlo de sinalização,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aab,En_75_50,,Genérico,,2,false,Safety and protection entities,Entidades de sistemas de segurança,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aac,En_75_60,,Genérico,,2,false,Environmental safety entities,Entidades de segurança e proteção,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aad,En_75_70,,Genérico,,2,false,Control and management entities,Entidades de segurança ambiental,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aae,En_75_70_60,,Genérico,,3,false,Operational control centres,Entidades de controlo e gestão,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aaf,En_75_80,,Genérico,,2,false,Protection entities,Centros de controlo operacional,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab0,En_80,,Genérico,,1,false,Transport entities,Entidades de proteção,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab1,En_80_05,,Genérico,,2,false,Aerospace entities,Entidades de transporte,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab2,En_80_05_01,,Genérico,,3,false,Air traffic control towers,Entidades aeroespaciais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab3,En_80_05_02,,Genérico,,3,false,Aircraft hangars,Torres de controlo de tráfego aéreo,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab4,En_80_05_60,,Genérico,,3,false,Passenger terminal buildings,Hangares de aeronaves,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab5,En_80_20,,Genérico,,2,false,Cable transport entities,Edifícios do terminal de passageiros,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab6,En_80_20_11,,Genérico,,3,false,Cable car entities,Entidades de transportes teleféricos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab7,En_80_20_12,,Genérico,,3,false,Cable car stations,Entidades de transportes teleféricos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab8,En_80_20_86,,Genérico,,3,false,Suspended cableways,Estações de carruagens teleférico,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ab9,En_80_35,,Genérico,,2,false,Road entities,Teleféricos suspensos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aba,En_80_35_01,,Genérico,,3,false,Access roads,Entidades rodoviárias,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078abb,En_80_35_05,,Genérico,,3,false,Bus lanes,Estradas de acesso,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078abc,En_80_35_07,,Genérico,,3,false,Bus maintenance depots,Faixa de circulação de autocarro,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078abd,En_80_35_09,,Genérico,,3,false,Bus and coach stations,Depósitos de manutenção de autocarros,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078abe,En_80_35_34,,Genérico,,3,false,Guided bus lanes,Estações de autocarros,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078abf,En_80_35_35,,Genérico,,3,false,Highway maintenance depots,Elétricos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac0,En_80_35_38,,Genérico,,3,false,Highway service stations,Depósitos de manutenção de rodovias ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac1,En_80_35_56,,Genérico,,3,false,Motorways,Estações de serviço rodoviário,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac2,En_80_35_67,,Genérico,,3,false,Private roads,Autoestradas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac3,En_80_35_74,,Genérico,,3,false,Roads,Estradas privadas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac4,En_80_35_77,,Genérico,,3,false,Service area buildings,Estradas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac5,En_80_35_88,,Genérico,,3,false,Tollgates,Edifícios de área de serviço,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac6,En_80_35_89,,Genérico,,3,false,Tracks,Portagens,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac7,En_80_35_90,,Genérico,,3,false,Truck maintenance depots,Pistas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac8,En_80_40,,Genérico,,2,false,Pathways,Depósitos de manutenção de camiões,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ac9,En_80_40_08,,Genérico,,3,false,Bridleways,Caminhos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078aca,En_80_40_10,,Genérico,,3,false,Byways,Trilhos equestres,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078acb,En_80_40_20,,Genérico,,3,false,Cycle pathways,Caminhos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078acc,En_80_40_30,,Genérico,,3,false,Footpaths,Ciclovias,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078acd,En_80_40_37,,Genérico,,3,false,Hiking paths,Caminhos pedestres,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ace,En_80_40_66,,Genérico,,3,false,Promenades,Trilhos pedestres,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078acf,En_80_40_70,,Genérico,,3,false,Rambler ways,Passeios,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad0,En_80_40_90,,Genérico,,3,false,Trails,Caminhos rurais,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad1,En_80_45,,Genérico,,2,false,Vehicle storage entities,Trilhos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad2,En_80_45_08,,Genérico,,3,false,Bus parks,Entidades de armazenagem de veículos,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad3,En_80_45_11,,Genérico,,3,false,Car garaging entities,Parques de autocarros,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad4,En_80_45_17,,Genérico,,3,false,Coach parks,Entidades de garagens de automóveis,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad5,En_80_45_55,,Genérico,,3,false,Multistorey vehicle parks,Parques de autocarros (de longo curso),1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad6,En_80_45_85,,Genérico,,3,false,Surface vehicle parks,Parques de estacionamento multi-piso ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad7,En_80_45_89,,Genérico,,3,false,Truck parks,Parques de estacionamento de superfície,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad8,En_80_45_92,,Genérico,,3,false,Underground vehicle parks,Parques de camiões,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ad9,En_80_50,,Genérico,,2,false,Railway entities,Parques subterrâneos de veículos ,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078ada,En_80_50_53,,Genérico,,3,false,Monorail entities,Entidades ferroviárias,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078adb,En_80_50_58,,Genérico,,3,false,Platforms,Entidades de monocarril,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078adc,En_80_50_60,,Genérico,,3,false,Rack rail maintenance buildings,Plataformas,1
SECClasS,2021-06-25T00:00:00.000Z,1.19,6151e96ecf055d44dd078add,En_80_50_62,,Genérico,,3,false,Rack railways track entities,Edifícios de manutenção de ferrovias de cremalheira,1
